numerical_review,comments,language,sentiment,review_length,label
2.0,"The hotel smelled funny, there was no elevator, there was no bar or chain on the door and it was hard to lock. The beds are on metal boxes. Every time you moved you sounded like an old metal desk.",en,0.01944444444444444,196,1
2.0,The room smelled of old smoke and room freshener!!! Bare essentials for the stay... remote setting from the main building with parking unavailable nearby. Scary and totally disappointing!,en,-0.15633680555555554,187,1
5.0,Good: Location! Free breakfast and cocktail hour added plus!,en,0.6875,60,0
5.0,Very nice hotel with many conveniences. We selected because they provide a shuttle to the airport and downtown. We were able to stay without having to rent a car.,en,0.5933333333333334,162,0
4.0,"My stay here was very nice, the staff were nice, the hotel was in great condition and had great views to downtown. Very reasonable pricing also. My only complaint is that we did not know ahead of time that all rooms do not have a refrigerator. I was informed that only the executive king suites have refrigerators. Lucky enough for us we brought along an icebox and was able to keep everything cold. All in all I would recommend this hotel!",en,0.2519444444444444,440,0
4.0,"We spent one night here on our way to Los Angeles. It was a nice place, very clean and modern. Neighborhood is OK - right near freeway and fast food. Not quite what I was expecting. Complimentary breakfast is the standard fare. Would recommend.",en,0.25623809523809526,244,0
5.0,"We stayed at the hotel while visiting the USF campus. The double queen executive suite was very spacious and clean. All of the rooms face inward to the pool/ courtyard area, which was very nice. The hotel restaurant, Burger Theory, had some of the best burgers we have eaten in a long time, with very pleasant staff. The hotel offered... More",en,0.46875000000000006,342,0
4.0,Nice to be able to stay so close to airport & leave car fof length of trip.,en,0.55,75,0
4.0,"We chose this hotel because of the location and we weren't disappointed. Right opposite the music museum, science museum and space needle. Happy Hour at the bar offered a good selection of local beers and wines. The rooms weren't huge but comfortable and clean. The breakfast was buffet style and a little bit busy with everybody having to convene in a small corridor area where the buffet is served but lots to choose from. Omelettes can be made to order. Convenient to walk the short mile to Pike Place and also to savour many of the great restaurants in the neighbourhood. One negative comment is that there are only 2 elevators for the entire hotel, so you could be waiting quite a while for the elevator to come to your floor if it was first thing in the morning and everybody was heading to breakfast. I have no hesitation in recommending this hotel to guests.Thanks so much for taking the time to leave this review! We are so pleased to hear that you got to experience the neighborhood attractions. We are totally biased, but we think it's pretty great as well! We feel privileged to have had you as our guest - we hope it won't be the last time. Safe travels to you wherever you go - thanks again!",en,0.21721781305114637,1205,0
3.35,"Bad: Food, buffet was good but limited variety. Good: Convenient location and free parking",en,0.20571428571428574,90,0
5.0,Our stay was beyond my expectation and I called right before closing and Christine booked me right over the phone and even left the keys in our room to accommodate our stay. If your looking for a spot to relax and have a great time this is the spot you want to stay in. The three people that were extremely... More,en,0.2910714285714286,314,0
5.0,The room was very clean. Nice desk and chair. Friendly and efficient staff.,en,0.48388888888888887,75,0
4.0,My husband and I enjoyed our stay here. The staff is very friendly and the rooms are very nice. They have a kitchen that helps to save on eating out. They have a bedroom separate from the main living area. We would absolutely recommend this hotel and we will be back. Thank you for helping make this a very enjoyable... More,en,0.41052083333333333,324,0
3.0,"The room was spacious. They have a breakfast restaurant and bar. No dinner facilities. There are plenty of good restaurants in the neighborhood. Staff is very efficient, helpful and friendly. Good location and parking. Worth checking this place out",en,0.45499999999999996,248,0
5.0,"My boyfriend and I had a most excellent stay here! We checked in on this past Sunday and stayed until this Tuesday. From our arrival we were greeted by Benny, the Bell Captain who along with the rest of his Bell staff took care of us from go. We were allowed to check in early to a Junior Suite 102 which had a beautiful view of the Ocean located at the end of the street. Our suite was located out in a building separate from the main hotel and off the pool area. Just around the corner from the front desk. Our suite was large had a separate sitting area with a flat screen TV and a small fridge under the counter which had plenty of cabinet space. 2 sinks one in the bathroom and one in the counter where the fridge was. Luxurious Bathrobes that I ABSOLUTELY wanted (will put on my birthday list :) Bellman Dan scooted us over to a local restaurant in the hotel golf cart... they will offer to take you just about anywhere and will also return to pick you up.rnrnService at the Front Desk was exceptional, friendly, courteous and consistently above and beyond helpful! I commend who ever does the hiring here because they have done a Fantastic job of hiring people that either love their job and sincerely want you to enjoy your stay or they do a great job in faking it LOLrnrnHotel is located within walking distance of all the quaint shops, it has it's own restaurant but we were not impressed with the menu... we did however take advantage of the happy hour deal the appetizers were tasty and 1/2 off as was their signature cocktail Orange Crush. The day before the boyfriend ordered a Cloud 9 that was the BOMB! and I got my favorite Lemon Drop both were flavorful but I must say this was the only place I was not impressed with the Bar Service it took a while for our appetizers to arrive and they were not as attentive as the rest of the hotel staff had been /rnrnAll and all a very nice place to drop in during the week we get the impression that weekends here (like most places) are a zoo. Parking on the street down the hill is free so don't spend the 22.00 on valet just find a spot on the street.rnrnRespectfully Reviewedrn",en,0.3082443482443482,2137,0
3.0,"We stayed 2 nights at the Sanibel Inn. We had a 1st floor Gulf view room in the Periwinkle building. While the room location and view were just what we wanted, we had a hard time getting past the musty odor in the room. It may be that rooms on a beach will suffer from some dampness, but this seemed... More",en,-0.013888888888888914,307,0
4.0,"Nice size rooms. Breakfast and drinks and the reception a plus! The kids loved the pool. Very close to downtown, only 10 min. drive. We will be back!",en,0.32999999999999996,149,0
4.0,Husband and I planned to stop in Blythe as a rest/sleep stop on the way back from sedona. Very clean and comfortable place to lay your head for a night. Bountiful free breakfast as well. The checkin/out process seems to need some work but it's a new hotel so that is to be expected.,en,0.21883838383838383,282,0
4.0,I like Hampton Inns and this was a pretty good one. We stopped on the way to the Outer Banks. Room was comfortable. We stayed on the fifth floor and didn't hear any noise from outside. Beds were a bit harder than I'm used to. Pool was decent. Breakfast was not quite as good as others I've had at Hampton... More,en,0.32708333333333334,312,0
5.0,"Our experience at the Homewood Suite was very good. The hotel was very clean. The room we had was very spacious, it accommodated 4 adults 2 children and a puppy. We are very very happy in our choice to go with the Homewood Suite .. Our next trip to Virginia we will stay at the Homewood Suite.",en,0.5173333333333334,293,0
5.0,"The Found:Re is a unique hotel is special city: part hotel, part Art gallery, this is one fun place to stay. My wife and I love it for it's ever changing, with new works of Art installed regularly. The property is centrally located, features a nice restaurant, Match, and is just across the street from FEZ, one of favorite eateries outside the hotel proper. The Found:Re is also a short walk from the Phoenix Art Museum, which is on par with some of the best in San Francisco, Denver, Chicago, and New York.We appreciate the kind words! We look forward to seeing you again!",en,0.3228246753246753,574,0
5.0,Location is awesome price well worth the money. The staff is very friendly and helpful.,en,0.5958333333333333,87,0
5.0,"I would highly recommend staying at this hotel. The rooms are spacious and highly accommodating. The hotel is clean. The food market located directly across the street is very interesting and they have anything you could possibly be craving. The coffee downstairs is free with to-go cups and it's actually delicious.Dear barbieann12,I would like to thank you for choosing the Home2 Suites by Hilton Philadelphia for your recent stay. I appreciate all of your great comments and I am glad you enjoyed your stay with us! With so many choices here in center city Philadelphia, we greatly appreciate your business and look forward to welcoming you back soon, until then...With Hospitality,Jason Bloom General ManagerHome2 Suites by HiltonYour Second Home Away From Home",en,0.2784259259259259,765,0
5.0,"I have stayed at many Marriott Courtyards, but this was my first stay at the property in Gainesville. It's a very nice hotel, very comfortable, and extremely convenient to I-75 and the University of Florida campus. Unfortunately, when I received my American Express bill, I noticed the hotel accidentally charged me for an extra night and a 1/2 night's rate... More",en,0.21388888888888888,365,0
3.0,Overall hotel was good except for breakfast it was the worst I've experienced area is way to small and choices of food on the cheap side. Also nothing is around the hotel it's by itself.,en,0.10833333333333334,186,0
5.0,"This hotel was in a terrific location.  Walking distance from all sights.  The hotel staff was very accommodating. We arrived very early in the morning and they had a room for us.  Our flight out was late in the day, so they held our luggage and also called for our cab service to the airport, which arrived right on schedule.",en,0.06314285714285714,326,0
5.0,"WE stay here every time we come to Olympia. Great service, wonderful staff, very clean rooms, best breakfast we have found in our travels. Lots of stores around within walking distance. A ten minute drives to old town.",en,0.5627777777777778,218,0
5.0,this is well big and nice place to stay for holiday trip,en,0.3,56,0
4.0,Check in and out was pretty easy. The vanity part of the bathroom was pretty spacious to put all of your toiletries on. The bathroom space was pretty big because it was also geared for a handicapped person. The shower head was on a slide bar so you can adjust it up and down. The bed and pilllows were pretty... More,en,0.2222222222222222,316,0
5.0,"This is an excellent hotel. Not perfect - not amazing, but certainly excellent. I usually frequent Westin Hotels and this one is like a Westin, but nicer. It's certainly worthy of its 4 star rating. The location is good depending on your plans. If you want to do the tourist activities, you're far from the hilly streets, trolley line, wharf,... More",en,0.3259259259259259,350,0
3.0,"This is an older property but it's clean. Nothing fancy, and I wouldn't recommend this for more than a night, but it was fine for what we needed. Breakfast was okay - more cold carbs than anything else! There is a Denny's in the parking lot as a back-up!",en,0.2160714285714286,254,0
5.0,the Ramada is a great place to stay away from home. I travel for work and need a clean and affordable place to sleep. I bring my wife when we come to Naples because of the clean and quiet settings .. I will always stay here when I come for work or relaxation. Karl the Chairman 561-596-5165,en,0.38333333333333336,290,0
5.0,"Very nice place to stay. Friendly and very accommodating. Newly renovated rooms were great and very clean. We stay here almost every weekend during hunting season, always have geat service. The food in the restaurant is always good.",en,0.4954329004329004,232,0
4.0,Very good hotel to stay,en,0.9099999999999999,23,0
5.0,"Arrived in the middle of the week for a 6 night stay. Upon arrival, the location was gorgeous. The open air check in lobby set the tone for the vacation. The bellman very helpful, fast, and had everything he needed for the job. We rented a two bedroom, 2 bathroom villa from the hotel and we had no problems. The... More",en,0.26666666666666666,320,0
4.4,Good: The hotel room was spacious and very comforting.....,en,0.44999999999999996,58,0
5.0,"Three generations traveled to this paradise with great expectations. We were not disappointed! This is a lovely, well kept resort. We stayed on the fourth floor in the middle of the U shaped building and enjoyed a breathtaking view of the sea. The nana doors of the Lanai and also the doors of the Master bedroom opened up accordion style... More",en,0.47109375,346,0
4.8,Good: Wonderful location. Fantastic staff. Beautiful Art Deco building.,en,0.7375,71,0
4.4,Bad: The 'bathroom' area was open to the sleeping area. It was a unique design and certainly made the room seem larger. It was just a little odd. Also had to be careful about not hitting my head on the edge of the TV that was mounted on the wall between the sleeping area and the bathroom area. Good: The room was very spacious and the bed was quite comfortable. We were only there for the night but it was a pleasant stay.,en,0.11295787545787549,423,0
5.0,Our stay at the Crowne Plaza in downtown Columbus was fantastic. The front-desk staff were kind and helpful. The lobby was sleek and modern. Our room was very clean and very well-lit--- which is very important when you're studying for the bar exam or doing work. The bathroom was very clean. The beds were comfortable. I loved the city views... More,en,0.44733333333333325,349,0
5.0,I traveled to Vegas the week of June 28-July 1 with my husband on business and we stayed at the ARIA. This place is AMAZING!!!! We have stayed at several hotels in Vegas but the Aria gives you the full package. I have never in my life slept in a bed so comfortable AND the pillows. I will be ordering... More,en,0.45,308,0
5.0,"Fantastic buy for the money. My wife and I were very pleasantly surprised. Breakfast was OK with waffles, sausage, scrambled eggs, etc. The place has been remodeled and updated, but we found the imperfections to be few and small. The travel service to the Metro station was quick, which was very important since we stayed there for 4 days.",en,0.20047619047619047,339,0
5.0,"Stayed here for about four days while in town visiting family. We had a two year old with us, and the check in staff offered him a snack from the gift shop upon check in. They were so accommodating when we requested early check in as well. Our two bedroom suite was very clean and comfortable, and had plenty of... More",en,0.31533333333333335,319,0
5.0,"At check in, the staff was most friendly and helpful. There only one night, my suite was clean and comfortable. Beds were very good (wimpy pillows though). Only negative was the noise of another's air conditioning unit running for hours. That type of noise should not be heard at all! Overall, I would recommend Springhill Suites!!",en,0.24185185185185187,331,0
5.0,"Room was great, staff was professional and helpful, and breakfast was delicious.",en,0.6333333333333333,80,0
5.0,"Loved this hotel for its service, amenities, location (walking distance to everything), free wine hour, laundry room, the rooms were very clean, perfect size, comfortable bed. I would definitely stay here on my next visit.",en,0.4252380952380953,222,0
4.0,Well laid out floor plan. Comfy and roomy. Shower water pressure was a little low for me but well designed bathroom. Would stay here again. Cheaper parking 1/2 block away(4 on weekends).,en,-0.09375,186,0
4.0,"My sweetheart and my 95-lb dog and I made a quick trip to Charlottesville to visit my nephew at UVA. We found the Hyatt Place to be very well located and in very good condition. I was told it was three years old, but if I had been told it had just opened I would have believed it. Very friendly... More",en,0.4218055555555556,302,0
3.0,"This is one of the newer Four Points, not sure if it was built as a Four Points or a conversion from another brand. That said, it's in great shape. Located just a couple of miles from the airport, it's easy in and out of there. They do have a free shuttle that appears to run on demand (I had... More",en,0.37666666666666665,300,0
3.0,Definitely not worth the regular price of 169 a night! Got it for half on Priceline. Broken towel rack in room. Frayed carpet in the bathroom area. Peeling paint in the shower area. Almost seemed like we got a third party quality room since we booked through a third party. Front desk is a kiosk with someone standing behind a... More,en,-0.07708333333333334,334,0
5.0,Good: Amazing hotel.good location.very clean.friendly staff.,en,0.65,60,0
4.0,"We stayed three nights here recently and found the accommodations satisfactory. Clean room, quiet, everything worked well. But I am writing this review to applaud the staff who helped us with a problem upon our arrival. The first room we were given had a strong smell of urine. We immediately called the front desk, who dispatched a management team member... More",en,0.25833333333333336,363,0
5.0,Good: Lovely helpful staff,en,0.6,26,0
5.0,"Bad: Only thing I would have changed is the climate control. It did not go anywhere near as high as I would like for it to go. Maybe it was just my room, but definitely could have been cooler. Good: Got more than what I expected from this hotel! They let me choose what floor I wanted to be on, which I've never gotten from anywhere else. Location is PRIME. Fremont Street is right outside their doors! The room is just like any other average hotel. It was very clean and comfortable. Michael Ovalles was very helpful in showing us around. He also helped us get our player cards and a complimentary deck of cards to enjoy our stay!",en,0.148375350140056,631,0
4.15,"Bad: Breakfast was inadequate, no protein. Small bathroom. No luggage cart. Good: Location and discount parking. Clean with nice staff. Near subway station and Newbury St. with lots of good restaurants within walking distance.",en,0.21666666666666665,226,0
5.0,"The in room controls and excellent dining are only the tip of the iceberg for this fantastic hotel! The staff throughout, and in the spa, were superb and seemed to genuinely enjoy their job. The shower in my room was heavenly and everything was spotless. If you want to sleep on a cloud while in Vegas, ARIA is THE place... More",en,0.5666666666666667,328,0
3.0,"First off, the buses to parks were awful!! We waited 2 different morning over 45 mins for a bus and even missed a breakfast character breakfast!! We stayed near the Carriage house(the main lobby) which was very convenient but with limits on beverages for free cups it just wasn't worth it to use. NO juice or milk!!! We had children... More",en,0.1336226851851852,340,0
5.0,This was a very beautiful hotel. The rooms were small but clean and quaint. The hotel was located within walking distance from the saturday market and other downtown activities. We had desert in the hotel bar and it was delicious.,en,0.3983333333333333,230,0
4.0,"Visited very much in the off season, between leaf glory and snow, and the place was mostly empty except for a group of quilters who meet up here on a regular basis. Decent room, bed, shower, etc., good wifi, comprehensive breakfast for free, which makes it quite a good value. Would like to see what it's like to be here... More",en,0.32833333333333337,328,0
5.0,I have had many business trips to the Kankakee area lately and have used Hilton Garden Inn several times. I have never been disappointed. Staff is always pleasant and very helpful. I look forward to going back.,en,0.05476190476190477,210,0
4.6,Bad: Lavatory very small for a large bathroom.,en,-0.2702380952380952,46,0
5.0,The hotel staff was very friendly. Rooms were clean and comfortable. It was very quiet. The breakfast was very good with lots of options. They even left organic toiletries in the room!,en,0.36069444444444443,184,0
4.0,"Placer in a Quist arena of Brookline is this elegant and well kept hotel placed. We had a standard room with very fine bathroom and good bed. Cleaning was good and facilities also very good. It is quiet and there is plenty off room at the hotel to sit and read, surfe etc. a bit expensive that is way we... More",en,0.3724074074074074,311,0
3.0,"First let me state this was a comped weekend stay. Ok, check in was fast and the woman was very informative on the free dining credits and October fest activities. The room was clean yet very sparse on furniture. The bed was comfortable with great pillows. The bathroom was basic but clean with ok water pressure. So it could stand... More",en,0.36025641025641025,339,0
5.0,"I came in late after a long drive from Vegas ending in a whole lot of highway exits and concentration to get to Napa! I was greeted by a friendly night staff who was expecting me, and (not sure of his name) made me feel more relaxed immediately. I even got a little welcome pack with a snack and water. That was much appreciated!Breakfast was not included, fruit and granola bars were out in the lobby. A hotel discount was offered at the friendly Denny's next door. My room was quiet and all 3 of the morning staff were incredibly helpful the next morning helping me map out my day of driving, and helping me choose and book my next hotels. The hotel is a convienent location, not too far off the main highway. Near all services and malls if needed.We are glad you enjoyed your stay with us and look foward to seeing you on your next visit to the Napa Valley!",en,0.189484126984127,860,0
4.0,"Older hotel needs updating past the front entrance. Rooms were big, but needed updating .",en,-0.02777777777777778,89,0
5.0,"Great location - very close to the freeway and conveniently located to the restaurants. we had a big family room on the first floor-- 2 queen beds, very nice bathroom and big closet! I will request for this room again when we are back to Coeur d'Alene. Their breakfast is great too. Staff service is excellent.",en,0.4255555555555556,310,0
5.0,"From booking reservations out of state to check in to breakfast, the reception we experienced by the staff was heart warming and genuine. Hampton Inn went beyond any expectations we had during our stay.",en,0.6000000000000001,202,0
5.0,"Bad: I wanted to watch Netflix and couldn't, BUT THEY SAID NETFLIX WAS COMING!! By the end of August the hotel is getting new TV system to watch my shows! So my one negative will be fixed!!. Good: The staff was amazingly friendly! Breakfast was on each guest room floor and got to have breakfast in bed!! Free food and drink in the lounge every night. It was so easy to get around the city. Most of it was within walking distance, but I took the L to Wrigley Field. Super Easy! Free Wifi as well.",en,0.2556216461489899,496,0
3.0,"The hotel was extremely crowded the weekend we stayed. But despite the hallway, pool, and breakfast buffet being very busy and full of families...it was a nice stay! Our room was nice...fridge and microwave were handy. Guest laundry was also handy. Breakfast selection was lovely. Overall, nice stay. Location was convenient for me, fairly close to UT Tyler. Also, right... More",en,0.4075595238095238,378,0
5.0,"We were extremely satisfied with our stay. They have an excellent breakfast which we enjoyed everyday we were there. The rooms have everything you need for an extended stay. Everything you would need for cooking and serving meals, plus a full size refrigerator, microwave, stove and oven. Very comfortable room. The staff were very friendly and accommodating. Joy at the front desk was very helpful during our stay. We will definitely come back on our next trip so SoCal.Dear Rick, Thank you for sharing your experience at the TownePlace Suites Anaheim Maingate Near Angel Stadium.With a mission to provide superior customer service, we take great pride in serving your needs and are delighted to hear that we have met your expectations. As a valued member your feedback will be shared with the team to continue to inspire and motivate them to deliver exceptional customer service. Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to stay with us again whenever your travel needs bring you back to Anaheim. Sincerely,Mary Angeles-ClementeAssistant General Manager TownePlace Suites Anaheim Maingate Near Angel Stadiummary.angelesmarriott.com714.939.9700",en,0.3511507936507936,1210,0
5.0,"This is the sixth time we've stayed here. Great rooms, excellent service, and a sweet breakfast with a make omelettes to order chef! Close to USAFA and lots of good stuff. Colleen is the bomb, and will give you wonderful personal service!",en,0.65625,238,0
4.0,Guys car trip to a Porsche car club event Inexpensive clean safe and near Carlisle PA w several excellent brew pubs My wife would not stay at this place she like opulence but it was great for a bed tv and a good nights sleep Only Downside next to an Adult superstore I guess the truckers get lonely !!,en,0.3100378787878788,301,0
5.0,"We were warmly greeted with leis upon arrival at the resort. Most nights the driveway is lined with tiki torches, and there are two gorgeous ponds in front of the hotel with a waterfall, black swans and ducks. The hotel itself resembles a palace with marble and exotic plants everywhere. One of the first things you see from the lobby... More",en,0.4119047619047619,342,0
5.0,"A single parent traveling with two children. I felt very safe. This hotel centrally located to everything. The room was very well kept. This hotel does not rate on the same scale as a five star hotel, but it does rate 5 stars for the kitchen facility, pool area and friendliness of staff. Book with confidence.",en,0.15571428571428575,310,0
5.0,"The Press hotel was perfect right from the checkin. The hotel is immaculate, the rooms are amazing and the beds are very comfortable. The bathrooms are large, newly renovated and have modern high end fixtures. Super cool hotel and we loved the art and the typewriters in the lobby. Going back for sure!!",en,0.40622668997669,303,0
5.0,We will return. It was just wonderful. Customer service was very much on point.,en,0.63,79,0
5.0,"Inn at the Vines is always a great stay in Napa Vallley. Good rooms and nice, friendly employees make this a wonderful stay. Great price/value! We dont use the free breakfast at Dennys but still nice that is included. Good location for visiting wine country.",en,0.6861111111111111,258,0
5.0,"Stayed two nights. The room was very clean, and the bed was extremely comfortable. Slept like a rock! Used the gym facilities in the morning for a great workout followed by a nice continental breakfast. Great staff! Great Hotel! Great stay!",en,0.7680952380952382,240,0
3.0,"Rooms were outdated a little but that's okay. A wall sconce didn't work, no matter which switch we turned on. Fridge wasn't cold upon arrival. Nice, big TV where the entire room could see - we had a suite. Creaky bathroom door...and with a baby sleeping that's not convenient. Overall okay. Good front desk customer service at check in. Would... More",en,0.14659090909090908,350,0
5.0,"This information is late getting together, but wanted to be sure to get it posted. My family visited the St. Michaels and surrounding areas this past August. We stayed at the Best Western Plus Easton Inn Suites. Our accommodations were very nice and spacious! Rooms were neat, clean, and serviced daily with ample soft towels for us. Very Generous... More",en,0.2810606060606061,355,0
4.0,"Pros: Amazing location right in front of the beach, and a short driving distance away from South Beach. Beautiful lobby, free wifi, great breakfast, staff was really nice but could've been more proactive. Make sure to book an oceanfront room and ask for a high floor - it's TOTALLY worth it. Cons: Check-in was awful. I booked a room with... More",en,0.3458241758241759,346,0
5.0,"We booked Nopsi for my 40th birthday and this hotel lived up to my expectations. My spouse is a lifetime Marriott Platinum member so we have had our fair share of hotel stays. The service and hospitality was amazing. The staff was courteous without feeling stuffy...the best way to describe them was authentic with a large does of Southern hospitality and they were all wonderful.They upgraded us to a better room which comprised of a wrap around view. The upgrade was complimentary even though they were fully booked. Two thumbs up and what a wonderful way to kick-off my birthday.The hotel bed is amazing. I described it as feeling hugged but not hot. I received the best sleep and my spouse said the same. I'm a side sleeper and he's a back sleeper so it's shocking that we both like the mattress.The bed was so comfortable that I emailed the hotel to get the make of the mattress and will order it for our own home.We frequented the lobby bar and the drinks were on point.I don't recall the name of my drink but it reminded me of salty plum but our bartender described it as vinegary. Personally, I thought it was well-balanced. The Frenchman was also well-made here. The rooftop bar was a scene but not compared to Orange County or LA. Much less pretentious and the skyline was pleasant.As others have mentioned, the hotel is not in the middle of the action but walking distance to Bourbon St and many of the best local restaurants (GW Fins being my fav for the grilled oysters and desserts).Bottom line, I would stay here again the next time we are in NOLA.Sara, thank you so much for choosing to stay at NOPSI! Its wonderful to learn that you had such a fun and memorable 40th birthday with us. We love making all occasions special, and were delighted to have won you over. A terrace room overlooking the city certainly provides an unforgettable experience. We hope you and your husband will make visiting us an annual birthday tradition so that we may treat you to more pleasant surprises!Warm Regards, Ellen LeMaireGeneral Manager",en,0.35583028083028084,2039,0
3.0,"Last minute decision to stay here. Front desk was friendly and helpful. Cheap price got us exactly what we expected - a no frills, bare bones room. Convenient location right off I75 South, next to lots of restaurants and a Whole Foods. Little tricky finding the entrance at night. Pool area looks like it would be good in the summer.... More",en,0.20610119047619047,341,0
4.8,Good: Great location and rooms are comfortable and clean,en,0.5666666666666667,56,0
5.0,"This hotel is just two block to Bourbon Street and close enough to walk alway to Cafe DuMonde. Safe area. Bed very comfortable and hotel perfectly clean and nice. I will stay here again every time I am in NOLA. LaQuinta rates for Sheraton level hotel. Great value at great prices, what a winner! Thanks so much for staying with us at Aloft New Orleans Downtown and taking the to post your review. Come back soon.",en,0.3930027548209367,412,0
5.0,"The breakfast buffet was phenomenal! The challenge was getting out of bed and get to breakfast on time!! The bed was very comfortable! Also, the breakfast staff were very hospitable. One of the chef (big guy) was wonderful at making sure we had the food we needed. He was very attentive to all guest needs. I will definitely stay again!",en,0.48082031249999996,336,0
5.0,"I would definitely stay at this hotel again. Very close to downtown DC. Clean hotel, friendly staff, good rate. Large rooms. Great experience.",en,0.37942176870748295,142,0
5.0,"I have been staying at this hotel for 25 years when I am in Murray KY What the hotel lacks in amenities the staff more than makes up for it. From the top down, all are so extremely helpful and cooperative. I love THE UNIVERSITY INN BEST WESTERN!",en,0.3170634920634921,245,0
3.0,"My sister and I stayed only for one night. The room was clean and the beds were comfortable. The breakfast was appreciated because we had a 8:15am pick up to the airport, there wasn't anytime for us to go out for breakfast. The clerk called and reminded us of our pick up time",en,0.2416666666666667,276,0
4.0,"I was very pleased with my room here. The bed was comfortable. The hotel was quiet and well maintained. The complimentary breakfast was good, and the seating area was spacious and clean. I found the bed comfortable. Parking area was spacious. Close to the airport. Great value for the cost.",en,0.4520833333333333,290,0
3.35,Bad: My money was stolen at the valet... room was dirty and had to get another then key card didn't work for new room. Manager did his best but I was disappointed. Good: Location,en,-0.03051948051948052,178,0
3.0,"I recently spent two nights at the Hyatt House on Fifth Avenue in Seattle. Great Location - but I felt the Hyatt House was a bit disappointing. It began with the check-in early Sunday evening. Two Hyatt Housers were on the desk - but only one working intake. I waited about 5 minutes to be checked in. Next was the size of the room - extremely small even for the room type. Next was the food service in the bar - absolutely the worst burnt cheeseburger I have had in quite a while accompanied by 16 broken potato chip pieces and a cupcake which was advertised to be scrumptiously fancy (it was not - it was plain awful and dry). Next was the shower - no water pressure (and this is a relatively new hotel). One of the better highlights was breakfast, while selection was limited - the food was good.Hyatt Houses are usually outstanding - evidently I caught the Seattle Hyatt House on Fifth Avenue during a underperforming period.ZAismy2ndHome,Feedback from our guests is very important to us and we appreciate the detailed concerns. We strive to exceed all of our guests expectations and know we still have some work to do. Please let us know if there is anything we further assist with - we look forward to another opportunity to serve you in the future.Sarah Junge",en,-0.012870318087709389,1266,0
5.0,"Great view, great pools, my girlfriend loved the full kitchen and the washer and dryer.. lots of families but the adult pool was quiet. Beach area was nice also . Loved our stay!!!! Comfy bed and the air worked great. The balcony was huge with a table and chairs. Fully equipted kitched with utensiles and glassware. Even a martini shaker... More",en,0.5499999999999999,346,0
4.0,"We stayed at this hotel for the St Patrick's Day Dash in Seattle due to its location. It is a nice hotel, right across the Space Needle. We stayed in a suite... it actually had a full kitchen! Including dishwasher, microwave, garbage disposal, etc... Perfect for a family staying for a few days. Our room was facing other rooms, so when you open your blinds, you will see all the other rooms... kinda creppy, so beware and request a room facing out to the street.The hotel server a hot breakfast and it was actually pretty good. Supervised me how good it was, I even went back for seconds. Hotel has parking... but spaces are very limited and very small.... so leave the Ford350 at home.All in all... excellent hotel and an excellent location.FMH60878,Thank you for taking the time to submit such pleasant comments about us at the Hyatt House Seattle Downtown. We are so ecstatic to hear you enjoyed our fully equipped kitchen in room, morning breakfast spread, and unbeatable location next to the Space Needle. We look forward to hosting you in the future until then, happy travels!Sarah Junge",en,0.29054761904761905,1094,0
5.0,"We really loved this place. It's beautiful. The grounds look great. The rooms are spacious and very well kept. We would definitely stay again. We had a three bedroom unit, and they were all wonderful.",en,0.5916666666666667,200,0
5.0,"I know you will think this review is too good to be true but this hotel is one of the best we have ever experienced. Front desk staff was great, rooms were spacious and comfortable. And the evening free drinks reception, WOW! Breakfast, with eggs cooked to order, fresh fruit and other food was fantastic. I can not say enough... More",en,0.4346153846153846,334,0
4.0,"This hotel has a great location and is super quiet even though it is in the heart of downtown Gatlinburg. We stayed on the island and the rushing water on both sides of our room was so peaceful. Only complaint was the internet was not working all weekend. While the room was clean and comfortable, it needs to be updated.... More",en,0.2611111111111111,329,0
4.0,"We needed some amusement park tickets printed and the business center printer wouldn't work, so Jennavee at the front desk entered all of my info and used the office printer for my tickets. All with a smile!",en,0.1375,207,0
4.0,"This is one of the newest hotels in Key West. It's located in the new section of town and is about a 15 minute car ride to Duval St. The rooms and facilities are modern. The customer service was variable and I was disappointed with their lack of assistance when we encountered an issue with our air conditioner. Parking is free, wifi is decent and free, there is also a free breakfast which was nice. Best of all, no resort fee. Dear netgeek,Thank you for taking the time to review our Hotel. We take all of our reviews seriously so that we can better serve our guests. I apologize for that lack of assistance regarding your air conditioner, and I will be getting with my staff so that they better assist our guests better when they are having issues with our hotel. I hope that you will return so that next time we can better serve you.Sincerely,Eric B - Hotel Manager",en,0.2637310606060606,869,0
5.0,"This place is just a pleasure in every way. Great staff, great rooms and great location. The hotel runs a shuttle to the airport which is really convenient. I love the gym and restaurant. In the heart of Bend and convenient to shopping, etc.",en,0.6200000000000001,241,0
5.0,Everything about our stay from the moment we checked in was a very positive experience. Our room was clean and had everything we needed. The pool area was also nice and clean with plenty of towels and loungers available. The breakfast area was also clean and well attended to. We were also given a one hour late checkout which made my daughter extremely happy as it gave her a chance for one more swim before we left. A perfect stay while we were in the Keys!Thank you for the five star review. So glad to hear our folks at the front office were able to extend a later departure so your daughter could get that one last swim!! Thank you for sharing your experience and we look forward to welcoming you back to our little island!,en,0.30359291443850267,728,0
5.0,My second stay was almost as pleasant as my first. The room and amenities werE comfortable and well appointed.,en,0.3458333333333333,110,0
2.5,Good: Breakfast,en,0.7,15,0
